fund_id,fund_name,fund_nickname,company,rakuten_category,asset_type,region,region_japan_pct,region_us_pct,region_em_pct,is_index,is_leveraged,is_currency_select,has_currency_hedge,is_monthly_payout,payout_type,expense_ratio,aum_oku_yen,operation_years,fund_score_1y,fund_score_3y,fund_score_5y,fund_score_10y,return_6m,return_1y,return_3y,return_5y,return_10y,return_inception,sharpe_1y,sharpe_3y,sharpe_5y,sharpe_10y,stddev_1y,stddev_3y,stddev_5y,stddev_10y,is_nisa_growth_eligible,data_updated_at,philosophy_tags
JP90C0006Y84,のむラップ・ファンド（積極型）,,野村,バランス（固定配分・高リスク）-為替ヘッジ無し,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,1.518,6176.72,12.0,3,2,1,2,15.72,28.2,17.75,13.38,11.28,10.22,2.78,1.45,1.05,0.82,8.88,11.54,12.61,14.27,True,2026-05-08,medium_risk
JP90C000FKU0,高成長ｲﾝﾄﾞ･中型株式ﾌｧﾝﾄﾞ(年1回決算型),,三井住友DS,インド株式-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,2.0505,1548.8,7.0,5,4,4,,-14.21,4.15,14.26,14.57,,9.58,0.28,0.87,0.85,,17.46,16.54,17.73,,True,2026-05-08,high_risk
JP90C0001F74,グローバル・ヘルスケア＆バイオ・ファンド,健次,三菱UFJｱｾｯﾄ,先進国株式（広域）-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,2.42,2133.23,12.0,2,1,2,1,11.02,21.69,7.8,9.28,9.47,8.9,1.17,0.55,0.61,0.59,17.49,15.36,16.36,18.21,True,2026-05-08,global_diversified|high_risk
JP90C000QQC2,ﾆｯｾｲｺﾞｰﾙﾄﾞﾌｧﾝﾄﾞ(為替ﾍｯｼﾞなし)&lt;購入･換金手数料なし&gt;,,ﾆｯｾｲ,金関連-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,0.375,118.73,1.5,2,,,,35.74,51.87,,,,38.53,1.8,,,,24.57,,,,True,2026-05-08,medium_risk
JP90C0007T80,スイス・グローバル・リーダー・ファンド,,SOMPO,先進国株式（その他単一国）-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.848,255.65,12.0,3,2,1,1,23.35,25.71,13.42,11.7,11.66,11.95,1.83,0.99,0.76,0.73,12.61,13.26,16.05,17.0,True,2026-05-08,global_diversified|high_risk
JP90C000RCW8,iFreeHOLDﾒｷｼｺ国債(MBONO2047),,大和,メキシコ債券-為替ヘッジ無し,債券,world,0.06,0.62,0.11,False,False,False,False,False,none,0.22,13.75,1.5,,,,,19.63,33.06,,,,30.36,2.35,,,,12.22,,,,True,2026-05-08,medium_risk
JP90C000F7A0,たわらﾉｰﾛｰﾄﾞ ﾊﾞﾗﾝｽ(8資産均等型),,AMOne,バランス（固定配分・中リスク）-為替ヘッジ無し,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,0.143,1297.61,7.0,4,4,3,,13.05,23.71,13.52,9.18,,8.14,2.89,1.46,0.95,,7.26,8.77,9.5,,True,2026-05-08,broad_market|medium_risk
JP90C0002LX6,大和住銀日本グロース株ファンド,海のくに,三井住友DS,国内株式,株式,japan,1.0,0.0,0.0,False,False,False,False,False,none,1.672,45.04,12.0,5,5,4,5,34.69,64.58,34.21,20.08,16.59,6.4,2.7,1.52,1.03,0.9,18.96,20.54,19.37,19.02,True,2026-05-08,growth_focused|high_risk|japan_centric
JP90C000FHZ5,野村つみたて外国株投信,,野村,先進国・新興国株式（広域）-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,0.209,2636.31,7.0,3,4,5,,20.54,40.66,25.31,19.09,,16.0,2.92,1.58,1.16,,11.74,14.77,16.04,,True,2026-05-08,high_risk
JP90C000N538,My SMT 国内債券ｲﾝﾃﾞｯｸｽ(ﾉｰﾛｰﾄﾞ),,三井住友TAM,国内債券,債券,japan,1.0,0.0,0.0,False,False,False,False,False,none,0.11,42.19,4.0,2,2,,,-8.82,-6.58,-4.36,,,-3.57,-2.77,-1.39,,,2.67,3.39,,,True,2026-05-08,japan_centric|low_risk
JP90C000DG42,eMAXIS先進国債券ｲﾝﾃﾞｯｸｽ(除く日本･為替ﾍｯｼﾞあり),,三菱UFJｱｾｯﾄ,先進国債券（広域・高格付）-為替ヘッジ有り,債券,world,0.06,0.62,0.11,False,False,False,False,False,none,0.66,15.21,7.0,1,1,1,,-3.75,-1.98,-2.27,-4.78,,-2.38,-0.93,-0.58,-0.95,,2.77,4.34,5.21,,True,2026-05-08,developed_only|japan_centric|low_risk
JP90C0006ZC1,野村ｸﾗｳﾄﾞ関連株式投信Bｺｰｽ(為替ﾍｯｼﾞなし),,野村,米国株式-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.837,396.06,12.0,5,5,4,5,90.21,110.05,46.98,25.98,27.48,19.22,3.15,1.57,0.95,1.0,24.47,26.74,28.62,28.16,True,2026-05-08,very_high_risk
JP90C0003PZ0,ダイワ好配当日本株投信（季節点描）,,大和,国内株式,株式,japan,1.0,0.0,0.0,False,False,False,False,False,none,1.375,593.25,12.0,3,4,5,3,47.91,52.67,30.72,21.28,14.0,9.62,2.77,1.64,1.27,0.81,15.51,17.12,16.04,18.04,True,2026-05-08,dividend_focused|high_risk|japan_centric
JP90C000CB30,ﾌﾞﾗｯｸﾛｯｸESG世界株式ﾌｧﾝﾄﾞ(為替ﾍｯｼﾞなし),,ﾌﾞﾗｯｸﾛｯｸ,先進国株式（広域）-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,0.7608,307.55,12.0,3,4,4,3,15.16,42.83,25.03,19.1,16.99,14.61,3.07,1.62,1.1,0.94,11.65,14.28,17.03,18.43,True,2026-05-08,global_diversified|high_risk|thematic
JP90C000PZ60,ﾆｯｾｲ/ｻﾝﾀﾞｰｽ･ｸﾞﾛｰﾊﾞﾙﾊﾞﾘｭｰ株式ﾌｧﾝﾄﾞ(資産成長型),,ﾆｯｾｲ,先進国株式（広域）-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.496,45.66,1.5,5,,,,32.12,52.17,,,,26.34,3.2,,,,13.26,,,,True,2026-05-08,medium_risk
JP90C0002AE9,ﾊﾘｽｸﾞﾛｰﾊﾞﾙﾊﾞﾘｭｰ株ﾌｧﾝﾄﾞ(年1回決算型),,朝日ﾗｲﾌ,先進国株式（広域）-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.98,932.42,12.0,1,1,1,1,10.27,22.08,12.38,10.12,11.87,10.08,1.48,0.81,0.63,0.6,13.72,15.52,17.65,23.12,True,2026-05-08,high_risk
JP90C000DXE2,たわらﾉｰﾛｰﾄﾞ 先進国株式&lt;為替ﾍｯｼﾞあり&gt;,,AMOne,先進国株式（広域）-為替ヘッジ有り,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,0.22,375.12,7.0,3,4,5,,8.94,23.35,13.96,7.68,,10.52,1.95,1.12,0.58,,10.75,12.07,14.15,,True,2026-05-08,developed_only|medium_risk
JP90C000EC03,ノーロード明治安田社債アクティブ,,明治安田ＡＭ,国内債券,債券,world,0.06,0.62,0.11,False,False,False,False,False,none,0.2475,12.6,7.0,4,5,5,,-5.43,-3.59,-1.38,-1.52,,-0.17,-2.46,-0.72,-0.8,,1.74,2.32,2.1,,True,2026-05-08,active_diversified|low_risk
JP90C000FXB3,たわらﾉｰﾛｰﾄﾞ 最適化ﾊﾞﾗﾝｽ(積極型),,AMOne,バランス（可変配分）-為替リスク低減,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,0.55,9.09,7.0,4,5,4,,17.45,29.62,16.73,11.63,,9.78,3.01,1.48,1.01,,8.57,10.64,11.4,,True,2026-05-08,medium_risk
JP90C00035D6,フィデリティ・欧州株・ファンド,,ﾌｨﾃﾞﾘﾃｨ,欧州株式-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.65,420.66,12.0,1,1,1,3,-2.75,4.81,5.16,6.61,10.44,6.07,0.36,0.4,0.44,0.6,13.72,14.57,17.56,19.5,True,2026-05-08,high_risk
JP90C0006LE7,ｅＭＡＸＩＳ 国内債券インデックス,,三菱UFJｱｾｯﾄ,国内債券,債券,japan,1.0,0.0,0.0,True,False,False,False,False,none,0.44,70.16,12.0,1,1,1,1,-9.17,-6.91,-4.69,-3.6,-2.07,-0.26,-2.91,-1.49,-1.25,-0.84,2.67,3.39,3.03,2.53,True,2026-05-08,japan_centric|low_risk|passive_index
JP90C000E966,ベトナム・ロータス・ファンド,ロータス,ﾌｧｲﾌﾞｽﾀｰ,新興国株式（その他単一国）-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,2.167,181.02,7.0,3,4,3,,3.91,42.37,19.58,14.29,,11.73,1.85,0.92,0.67,,19.9,21.71,24.29,,True,2026-05-08,very_high_risk
JP90C000APA2,ベトナム成長株インカムファンド,,キャピタルAM,新興国株式（その他単一国）-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.881,275.66,12.0,4,4,2,,10.76,40.84,17.87,11.88,12.72,9.89,1.79,0.91,0.61,0.63,19.87,19.84,22.08,23.1,True,2026-05-08,active_diversified|dividend_focused|growth_focused|very_high_risk
JP90C000KGL7,ﾃﾞｼﾞﾀﾙ･ﾄﾗﾝｽﾌｫｰﾒｰｼｮﾝ株式ﾌｧﾝﾄﾞ,ゼロ・コンタクト,ｱﾓｰｳﾞｧAM,先進国株式（広域）-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.7985,2172.18,7.0,2,3,1,,-34.14,27.94,39.39,2.26,,5.24,0.89,1.15,0.25,,33.01,33.57,40.78,,True,2026-05-08,very_high_risk
JP90C000D1Z2,eMAXIS最適化ﾊﾞﾗﾝｽ(ﾏｲﾐｯﾄﾞﾌｨﾙﾀﾞｰ),,三菱UFJｱｾｯﾄ,バランス（固定配分・中リスク）-為替ヘッジ無し,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,0.55,237.56,12.0,3,3,3,4,12.22,22.83,13.52,9.66,8.36,8.28,2.87,1.43,1.02,0.79,7.06,8.93,9.31,10.77,True,2026-05-08,medium_risk
JP90C000S032,楽天・ターゲットイヤー2055,,楽天,バランス（固定配分・高リスク）-為替リスク低減,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,0.8375,0.15,,,,,,17.44,,,,,20.12,,,,,,,,,True,2026-05-08,medium_risk
JP90C000H670,ｅＭＡＸＩＳＮｅｏバーチャルリアリティ,,三菱UFJｱｾｯﾄ,先進国株式（広域）-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,0.792,108.32,7.0,4,3,2,,37.44,71.02,29.29,14.99,,30.33,2.06,1.02,0.59,,27.64,28.89,31.61,,True,2026-05-08,very_high_risk
JP90C000C1T6,SBI中小型割安成長株ﾌｧﾝﾄﾞｼﾞｪｲﾘﾊﾞｲﾌﾞ(年2回決算型),ｊｒｅｖｉｖｅII,SBI,国内株式（中小型）,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.848,111.68,12.0,2,1,2,1,20.37,30.3,13.96,7.29,10.1,8.98,2.18,0.96,0.52,0.61,12.21,14.48,15.41,18.64,True,2026-05-08,active_diversified|growth_focused|high_risk|value_focused
JP90C00091D9,ＥＸＥ‐ｉ 新興国株式ファンド,,SBI,新興国株式（広域）-為替ヘッジ無し,株式,em,0.0,0.0,1.0,False,False,False,False,False,none,0.1646,319.8,12.0,1,1,2,2,22.59,42.97,22.52,13.27,12.85,8.56,2.83,1.38,0.84,0.73,12.73,15.39,16.26,18.81,True,2026-05-08,em_centric|high_risk
JP90C000PXQ0,ﾌｨﾃﾞﾘﾃｨ･日本ﾊﾞﾘｭｰｱｯﾌﾟ･ﾌｧﾝﾄﾞ,,ﾌｨﾃﾞﾘﾃｨ,国内株式,株式,japan,1.0,0.0,0.0,False,False,False,False,False,none,1.5565,321.39,1.5,4,,,,51.41,61.59,,,,31.74,3.36,,,,14.46,,,,True,2026-05-08,japan_centric|medium_risk
JP90C000H035,eMAXISｼﾞｬﾊﾟﾝESGｾﾚｸﾄ･ﾘｰﾀﾞｰｽﾞｲﾝﾃﾞｯｸｽ,,三菱UFJｱｾｯﾄ,国内株式,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,0.44,21.43,7.0,1,2,3,,15.67,38.53,24.39,16.55,,14.36,2.23,1.3,0.99,,14.88,17.77,16.7,,True,2026-05-08,high_risk|thematic
JP90C0001AH4,ソフトバンク＆ＳＢＩグループ株式ファンド,,SBI,国内株式,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,0.11,26.76,12.0,3,3,2,2,-6.4,42.03,29.88,12.07,12.8,6.41,1.92,1.47,0.68,0.65,18.89,18.76,19.29,22.03,True,2026-05-08,high_risk
JP90C0005YL7,資産形成ファンド,,明治安田ＡＭ,バランス（固定配分・中リスク）-為替ヘッジ無し,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,0.5225,60.92,12.0,2,2,2,3,7.93,18.49,11.56,8.15,7.52,7.54,2.43,1.25,0.9,0.81,6.84,8.8,8.93,9.47,True,2026-05-08,medium_risk
JP90C000LZZ5,ｸﾞﾛｰﾊﾞﾙ･ｽﾍﾟｰｽ株式ﾌｧﾝﾄﾞ(年2回決算型),,ｱﾓｰｳﾞｧAM,先進国株式（広域）-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.925,285.51,4.0,4,4,,,18.31,85.38,38.81,,,16.26,2.0,1.33,,,33.37,27.22,,,True,2026-05-08,very_high_risk
JP90C0005KP7,ｲｰｽﾄｽﾌﾟﾘﾝｸﾞ･ｲﾝﾄﾞ消費関連ﾌｧﾝﾄﾞ,,ｲｰｽﾄｽﾌﾟﾘﾝｸﾞ,インド株式-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.9497,2376.34,12.0,3,3,4,5,-18.98,-4.08,12.38,14.55,13.61,11.13,-0.24,0.87,0.92,0.77,15.39,14.15,15.99,18.79,True,2026-05-08,high_risk
JP90C000R224,一歩先いくｸﾞﾛｰﾊﾞﾙ･ｲﾉﾍﾞｰｼｮﾝ企業ｲﾝﾃﾞｯｸｽ,,大和,先進国・新興国株式（広域）-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,0.495,9.27,1.5,4,,,,7.11,53.9,,,,24.19,2.37,,,,18.71,,,,True,2026-05-08,medium_risk
JP90C000CPY8,日経２２５インデックスｅ,,三井住友TAM,国内株式,株式,japan,1.0,0.0,0.0,True,False,False,False,False,none,0.154,49.1,12.0,4,4,3,4,30.84,64.01,28.84,17.13,15.92,14.73,2.68,1.34,0.92,0.84,18.97,20.19,18.97,19.78,True,2026-05-08,high_risk|japan_centric|passive_index
JP90C0000UR3,三菱ＵＦＪＮＡＳＤＡＱオープンＡコース,,三菱UFJｱｾｯﾄ,米国株式-為替ヘッジ有り,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.672,92.98,12.0,3,4,4,4,-3.66,31.76,22.46,9.18,15.4,,1.44,1.06,0.49,0.79,20.15,20.96,22.78,20.86,True,2026-05-08,very_high_risk
JP90C000FL19,SMT欧州株配当貴族ｲﾝﾃﾞｯｸｽ･ｵｰﾌﾟﾝ,,三井住友TAM,欧州株式-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,0.605,16.09,7.0,1,2,3,,10.7,17.14,12.67,11.78,,8.77,1.34,0.97,0.78,,11.92,12.9,15.61,,True,2026-05-08,dividend_focused|high_risk
JP90C0003PK2,ダイワ・バリュー株・オープン,底力,大和,国内株式,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.672,265.35,12.0,5,5,5,3,46.32,58.11,32.75,21.34,13.65,6.36,3.01,1.7,1.25,0.78,15.45,17.38,16.38,18.6,True,2026-05-08,active_diversified|high_risk|value_focused
JP90C0003G48,トピックス・インデックスファンド,,大和,国内株式,株式,world,0.06,0.62,0.11,True,False,False,False,False,none,0.4983,84.67,12.0,1,2,3,2,27.51,41.26,23.83,16.22,13.08,,2.54,1.35,1.01,0.79,13.74,16.65,15.93,17.51,True,2026-05-08,high_risk|passive_index
JP90C0002D42,ブラックロック日本小型株オープン,,ﾌﾞﾗｯｸﾛｯｸ,国内株式（中小型）,株式,japan,1.0,0.0,0.0,False,False,False,False,False,none,1.793,180.29,12.0,4,5,5,4,44.06,53.4,28.73,16.12,14.04,10.16,3.06,1.66,1.02,0.81,14.15,15.8,15.77,18.36,True,2026-05-08,high_risk|japan_centric
JP90C000RFY7,資本効率向上ファンド,ＴＯＢ　ハンター,ﾌｧｲﾌﾞｽﾀｰ,国内株式,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.155,63.76,1.5,2,,,,17.64,34.29,,,,27.77,2.33,,,,12.79,,,,True,2026-05-08,medium_risk
JP90C000CS07,ｼﾞｬﾊﾟﾝ･ﾛﾎﾞﾃｨｸｽ株式ﾌｧﾝﾄﾞ(年2回決算型),,ｱﾓｰｳﾞｧAM,国内株式,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.705,175.6,12.0,3,3,1,2,24.2,57.78,26.19,12.71,12.66,12.69,2.54,1.17,0.66,0.67,18.46,21.74,21.21,21.17,True,2026-05-08,high_risk
JP90C0002SM4,Ｊ-ＲＥＩＴオープン（年４回決算型）,,野村,国内REIT,不動産,world,0.06,0.62,0.11,False,False,False,False,False,none,1.1,115.92,12.0,3,4,5,5,-4.57,12.71,5.25,3.13,4.83,7.64,1.27,0.54,0.31,0.33,9.28,9.74,11.24,20.07,True,2026-05-08,medium_risk
JP90C0005614,SMTｸﾞﾛｰﾊﾞﾙREITｲﾝﾃﾞｯｸｽ･ｵｰﾌﾟﾝ,,三井住友TAM,海外REIT（含む北米）-為替ヘッジ無し,不動産,world,0.06,0.62,0.11,False,False,False,False,False,none,0.605,393.47,12.0,3,4,4,4,28.79,25.67,14.97,11.88,8.39,7.09,2.0,1.01,0.72,0.49,11.43,14.62,17.55,20.93,True,2026-05-08,high_risk|tech_heavy
JP90C000PX39,auAM Nifty50インド株ファンド,,au,インド株式-為替ヘッジ無し,株式,em,0.0,0.0,1.0,False,False,False,False,False,none,0.297,72.84,1.5,1,,,,-23.05,-6.29,,,,2.99,-0.33,,,,17.18,,,,True,2026-05-08,em_centric|medium_risk|thematic
JP90C000DPW0,東京海上・日経225インデックスファンド,,東京海上,国内株式,株式,japan,1.0,0.0,0.0,True,False,False,False,False,none,0.2475,271.77,7.0,4,4,3,,30.8,63.93,28.82,17.09,,15.92,2.68,1.34,0.92,,18.94,20.17,18.95,,True,2026-05-08,high_risk|japan_centric|passive_index
JP90C000H4F4,米国株式配当貴族（年4回決算型）,,野村,米国株式-為替ヘッジ無し,株式,us,0.0,1.0,0.0,False,False,False,False,False,none,0.55,3079.69,7.0,2,1,2,,20.38,22.06,11.87,12.97,,14.11,1.58,0.88,0.86,,12.74,13.44,15.36,,True,2026-05-08,dividend_focused|high_risk|us_centric
JP90C000F9H1,Ｓｍａｒｔ-ｉ　先進国リートインデックス,,りそな,海外REIT（含む北米）-為替ヘッジ無し,不動産,world,0.06,0.62,0.11,True,False,False,False,False,none,0.22,89.57,7.0,4,5,5,,29.07,26.0,15.3,12.21,,9.15,2.03,1.03,0.74,,11.43,14.62,17.54,,True,2026-05-08,developed_only|high_risk|passive_index
JP90C000G664,Ｓｍａｒｔ-ｉ　８資産バランス　成長型,,りそな,バランス（固定配分・高リスク）-為替リスク低減,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,0.242,294.73,7.0,3,4,4,,19.09,34.51,20.68,15.0,,12.64,3.06,1.57,1.15,,9.65,12.24,12.76,,True,2026-05-08,broad_market|medium_risk
JP90C0000LV4,アジア・オセアニア配当利回り株オープン,アジア配当物語,三井住友TAM,先進国・新興国株式（広域）-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.87,43.95,12.0,5,5,3,4,62.7,80.94,29.85,16.22,14.76,8.15,3.73,1.53,0.9,0.84,16.16,17.99,18.29,18.47,True,2026-05-08,dividend_focused|high_risk
JP90C000Q5W5,ＳＭＴ　ｉＰｌｕｓ　米国株式,つみたてインデックスプラス・アメリカ,三井住友TAM,米国株式-為替ヘッジ無し,株式,us,0.0,1.0,0.0,False,False,False,False,False,none,0.055,13.07,1.5,4,,,,23.64,41.5,,,,26.87,2.69,,,,13.04,,,,True,2026-05-08,medium_risk|us_centric
JP90C000F8G5,つみたて新興国株式,,三菱UFJｱｾｯﾄ,新興国株式（広域）-為替ヘッジ無し,株式,em,0.0,0.0,1.0,False,False,False,False,False,none,0.374,854.87,7.0,3,3,3,,35.55,57.92,25.68,13.65,,10.97,2.92,1.41,0.81,,15.95,16.99,17.58,,True,2026-05-08,em_centric|high_risk
JP90C000S4L9,ﾆｯｾｲ･S欧州株式500ｲﾝﾃﾞｯｸｽﾌｧﾝﾄﾞ&lt;購入･換金手数料なし&gt;,,ﾆｯｾｲ,欧州株式-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,0.297,20.65,,,,,,22.86,,,,,27.82,,,,,,,,,True,2026-05-08,medium_risk
JP90C000DVN7,iFree外国株式ｲﾝﾃﾞｯｸｽ(為替ﾍｯｼﾞなし),,大和,先進国株式（広域）-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,0.209,1154.7,7.0,3,5,5,,18.5,38.43,25.13,19.8,,18.26,2.77,1.56,1.17,,11.78,14.94,16.41,,True,2026-05-08,high_risk
JP90C000HLE8,東京海上･宇宙関連株式ﾌｧﾝﾄﾞ(為替ﾍｯｼﾞあり),,東京海上,先進国株式（広域）-為替ヘッジ有り,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.8425,113.06,7.0,4,5,4,,19.1,52.88,32.15,13.56,,13.66,2.01,1.56,0.72,,22.11,18.91,20.43,,True,2026-05-08,high_risk
JP90C000F8P6,つみたて４資産均等バランス,,三菱UFJｱｾｯﾄ,バランス（固定配分・中リスク）-為替ヘッジ無し,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,0.242,543.46,7.0,3,4,5,,10.45,20.02,13.07,9.73,,8.37,2.76,1.46,1.09,,6.48,8.43,8.67,,True,2026-05-08,broad_market|medium_risk
JP90C0006LF4,ｅＭＡＸＩＳ 国内リートインデックス,,三菱UFJｱｾｯﾄ,国内REIT,不動産,japan,1.0,0.0,0.0,True,False,False,False,False,none,0.44,137.69,12.0,3,3,3,3,-4.62,11.87,4.59,2.09,3.7,8.62,1.21,0.48,0.22,0.28,9.13,9.77,11.21,19.85,True,2026-05-08,japan_centric|medium_risk|passive_index
JP90C000Q5V7,ﾌｨﾃﾞﾘﾃｨ･ﾏｾﾞﾗﾝ･米国成長株ﾌｧﾝﾄﾞ,,ﾌｨﾃﾞﾘﾃｨ,米国株式-為替ヘッジ無し,株式,us,0.0,1.0,0.0,False,False,False,False,False,none,0.9915,84.43,1.5,1,,,,6.51,25.79,,,,15.64,1.51,,,,15.65,,,,True,2026-05-08,active_diversified|growth_focused|medium_risk|us_centric
JP90C000PL74,iFreePlus米国配当王(年4回決算型),,大和,米国株式-為替ヘッジ無し,株式,us,0.0,1.0,0.0,False,False,False,False,False,none,0.286,24.94,1.5,1,,,,22.61,18.72,,,,11.28,1.28,,,,13.6,,,,True,2026-05-08,dividend_focused|medium_risk|us_centric
JP90C0003PJ4,新世代成長株ファンド,ダイワ大輔,大和,国内株式（中小型）,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.672,143.72,12.0,4,3,4,3,72.05,65.55,23.82,14.79,11.16,4.12,3.11,1.17,0.72,0.55,16.52,19.65,22.48,24.53,True,2026-05-08,active_diversified|growth_focused|very_high_risk
JP90C0007TR0,高成長インド・中型株式ファンド,,三井住友DS,インド株式-為替ヘッジ無し,株式,em,0.0,0.0,1.0,False,False,False,False,False,none,2.0505,1639.75,12.0,5,4,4,5,-14.24,4.15,14.17,14.53,13.14,13.71,0.28,0.87,0.85,0.74,17.41,16.48,17.55,19.22,True,2026-05-08,em_centric|high_risk|thematic
JP90C000DVX6,ｉＦｒｅｅ ８資産バランス,,大和,バランス（固定配分・中リスク）-為替ヘッジ無し,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,0.242,1236.66,7.0,4,5,4,,12.45,22.56,13.6,9.92,,8.87,2.89,1.47,1.03,,6.92,8.74,9.41,,True,2026-05-08,broad_market|medium_risk
JP90C000QJB9,ひふみマイクロスコープpro,,ﾚｵｽ･ｷｬﾋﾟﾀﾙﾜｰｸｽ,国内株式（中小型）,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.485,151.98,1.5,1,,,,18.33,21.17,,,,9.48,1.55,,,,12.48,,,,True,2026-05-08,active_diversified|medium_risk|quality
JP90C0009VG5,ﾆｯｾｲｸﾞﾛｰﾊﾞﾙﾘｰﾄｲﾝﾃﾞｯｸｽﾌｧﾝﾄﾞ&lt;購入･換金手数料なし&gt;,,ﾆｯｾｲ,海外REIT（含む北米）-為替ヘッジ無し,不動産,world,0.06,0.62,0.11,False,False,False,False,False,none,0.297,167.84,12.0,5,5,5,5,28.7,25.94,15.32,12.29,8.53,9.47,2.05,1.04,0.75,0.5,11.29,14.47,17.3,20.67,True,2026-05-08,high_risk
JP90C0009VN1,SMTAMコモディティ・オープン,,三井住友TAM,その他商品市場-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,0.935,42.78,12.0,1,1,1,,53.32,39.85,15.65,18.07,10.35,4.59,2.39,1.07,1.09,0.7,14.24,14.22,16.29,15.61,True,2026-05-08,high_risk
JP90C0009ZP7,日本厳選ﾌﾟﾚﾐｱﾑ株式ｵｰﾌﾟﾝ(年2回決算型),,三菱UFJｱｾｯﾄ,国内株式,株式,japan,1.0,0.0,0.0,False,False,False,False,False,none,1.65,125.2,12.0,5,4,2,2,47.88,85.92,28.07,16.7,12.74,11.4,3.08,1.21,0.83,0.68,20.73,22.21,21.03,20.53,True,2026-05-08,active_concentrated|high_risk|japan_centric
JP90C000KBY1,Ｓｍａｒｔ-ｉ　Ｓ＆Ｐ５００インデックス,,りそな,米国株式-為替ヘッジ無し,株式,world,0.06,0.62,0.11,True,False,False,False,False,none,0.242,1192.15,7.0,3,3,5,,17.02,39.55,26.53,20.83,,23.25,2.6,1.52,1.17,,12.94,16.18,17.28,,True,2026-05-08,high_risk|passive_index
